cycle,set,way,pc_sig,recency,hits,prefetch,dirty,reused,access_type,hit
22800,36,0,1547,0,255,0,1,1,0,1
22801,12,0,3385,0,223,0,0,1,0,1
22802,52,1,3385,0,41,0,0,1,0,1
22802,12,0,3401,0,224,0,0,1,0,1
22802,2,0,1492,0,255,0,0,1,0,1
22803,53,1,3401,0,38,0,0,1,0,1
22803,36,0,1492,0,255,0,1,1,0,1
22803,2,0,1484,0,255,0,0,1,0,1
22804,26,0,1484,0,255,0,1,1,0,1
22804,12,0,3441,0,225,0,0,1,0,1
22804,2,0,1528,0,255,0,0,1,0,1
22805,53,1,3441,0,39,0,0,1,0,1
22805,54,0,3456,0,61,0,0,1,0,1
22805,25,0,1528,0,255,0,1,1,0,1
22805,2,0,1533,0,255,0,0,1,0,1
22806,36,0,1533,0,255,0,1,1,0,1
22806,12,0,3482,0,226,0,0,1,0,1
22806,2,0,1584,0,255,0,0,1,0,1
22807,54,0,3482,0,62,0,0,1,0,1
22807,42,1,1584,0,255,0,1,1,3,1
22807,14,0,2485,0,255,0,0,1,0,1
22807,2,0,1542,0,255,0,0,1,0,1
22808,38,0,2485,0,15,0,0,1,0,1
22808,26,0,1542,0,255,0,1,1,0,1
22808,14,0,2498,0,255,0,0,1,0,1
22808,2,0,1547,0,255,0,0,1,0,1
22809,39,0,2498,0,5,0,0,1,0,1
22809,37,0,1547,0,255,0,1,1,0,1
22809,14,0,2657,0,255,0,0,1,0,1
22809,2,0,1528,0,255,0,0,1,0,1
22810,41,1,2657,0,5,0,0,1,0,1
22810,25,0,1528,0,255,0,1,1,0,1
22810,14,0,2690,0,255,0,0,1,0,1
22810,2,0,1533,0,255,0,0,1,0,1
22811,42,1,2690,0,53,0,0,1,0,1
22811,36,0,1533,0,255,0,1,1,0,1
22811,14,0,2696,0,255,0,0,1,0,1
22811,2,0,1542,0,255,0,0,1,0,1
22812,42,1,2696,0,54,0,0,1,0,1
22812,26,0,1542,0,255,0,1,1,0,1
22812,2,0,1547,0,255,0,0,1,0,1
22813,36,0,1547,0,255,0,1,1,0,1
22813,14,0,2696,0,255,0,0,1,0,1
22813,2,0,1568,0,255,0,0,1,0,1
22814,42,1,2696,0,55,0,0,1,0,1
22814,22,1,1568,0,144,0,1,1,0,1
22815,14,0,2696,0,255,0,0,1,0,1
22815,2,0,1528,0,255,0,0,1,0,1
22816,42,1,2696,0,56,0,0,1,0,1
22816,25,0,1528,0,255,0,1,1,0,1
22816,2,0,1533,0,255,0,0,1,0,1
22817,36,0,1533,0,255,0,1,1,0,1
22817,14,0,2696,0,255,0,0,1,0,1
22817,2,0,1542,0,255,0,0,1,0,1
22818,42,1,2696,0,57,0,0,1,0,1
22818,26,0,1542,0,255,0,1,1,0,1
22818,2,0,1584,0,255,0,0,1,0,1
22819,42,1,1584,0,255,0,1,1,3,1
22819,14,0,2696,0,255,0,0,1,0,1
22819,2,0,1547,0,255,0,0,1,0,1
22820,42,1,2696,0,58,0,0,1,0,1
22820,36,0,1547,0,255,0,1,1,0,1
22820,2,0,1528,0,255,0,0,1,0,1
22821,25,0,1528,0,255,0,1,1,0,1
22821,14,0,2696,0,255,0,0,1,0,1
22821,2,0,1542,0,255,0,0,1,0,1
22822,42,1,2696,0,59,0,0,1,0,1
22822,26,0,1542,0,255,0,1,1,0,1
22822,2,0,1533,0,255,0,0,1,0,1
22823,36,0,1533,0,255,0,1,1,0,1
22823,14,0,2696,0,255,0,0,1,0,1
22823,2,0,1568,0,255,0,0,1,0,1
22824,42,1,2696,0,60,0,0,1,0,1
22824,22,1,1568,0,145,0,1,1,0,1
22825,14,0,2696,0,255,0,0,1,0,1
22825,2,0,1484,0,255,0,0,1,0,1
22826,42,1,2696,0,61,0,0,1,0,1
22826,26,0,1484,0,255,0,1,1,0,1
22826,2,0,1492,0,255,0,0,1,0,1
22827,36,0,1492,0,255,0,1,1,0,1
22827,14,0,2696,0,255,0,0,1,0,1
22828,42,1,2696,0,62,0,0,1,0,1
22828,2,0,1528,0,255,0,0,1,0,1
22829,25,0,1528,0,255,0,1,1,0,1
22829,14,0,2723,0,255,0,0,1,0,1
22829,2,0,1584,0,255,0,0,1,0,1
22830,42,1,2723,0,63,0,0,1,0,1
22830,43,1,2755,0,9,0,0,1,0,1
22830,42,1,1584,0,255,0,1,1,3,1
22830,2,0,1533,0,255,0,0,1,0,1
22831,36,0,1533,0,255,0,1,1,0,1
22831,14,0,2792,0,255,0,0,1,0,1
22831,2,0,1542,0,255,0,0,1,0,1
22832,43,1,2792,0,10,0,0,1,0,1
22832,44,1,2816,0,9,0,0,1,0,1
22832,26,0,1542,0,255,0,1,1,0,1
22832,2,0,1528,0,255,0,0,1,0,1
22833,25,0,1528,0,255,0,1,1,0,1
22833,14,0,2832,0,255,0,0,1,0,1
22833,2,0,1533,0,255,0,0,1,0,1
22834,44,1,2832,0,10,0,0,1,0,1
22834,36,0,1533,0,255,0,1,1,0,1
22834,2,0,1568,0,255,0,0,1,0,1
22835,22,1,1568,0,146,0,1,1,0,1
22835,14,0,2880,0,255,0,0,1,0,1
22836,45,1,2880,0,12,0,0,1,0,1
22836,2,0,1528,0,255,0,0,1,0,1
22837,25,0,1528,0,255,0,1,1,0,1
22837,14,0,2902,0,255,0,0,1,0,1
22837,2,0,1533,0,255,0,0,1,0,1
22838,45,1,2902,0,13,0,0,1,0,1
22838,36,0,1533,0,255,0,1,1,0,1
22838,2,0,1542,0,255,0,0,1,0,1
22839,26,0,1542,0,255,0,1,1,0,1
22839,14,0,2943,0,255,0,0,1,0,1
22839,2,0,1584,0,255,0,0,1,0,1
22840,45,1,2943,0,14,0,0,1,0,1
22840,46,1,2947,0,9,0,0,1,0,1
22840,42,1,1584,0,255,0,1,1,3,1
22840,2,0,1547,0,255,0,0,1,0,1
22841,36,0,1547,0,255,0,1,1,0,1
22841,15,0,86,0,255,0,0,1,0,1
22841,14,0,2953,0,255,0,0,1,0,1
22841,2,0,1528,0,255,0,0,1,0,1
22842,1,0,86,0,5,0,0,1,0,1
22842,46,1,2953,0,10,0,0,1,0,1
22842,25,0,1528,0,255,0,1,1,0,1
22842,2,0,1542,0,255,0,0,1,0,1
22843,26,0,1542,0,255,0,1,1,0,1
22843,15,0,496,0,255,0,0,1,0,1
22843,2,0,1568,0,255,0,0,1,0,1
22844,7,0,496,0,5,0,0,1,0,1
22844,22,1,1568,0,147,0,1,1,0,1
22844,14,0,3047,0,255,0,0,1,0,1
22844,2,0,1484,0,255,0,0,1,0,1
22845,47,1,3047,0,5,0,0,1,0,1
22845,25,0,1484,0,255,0,1,1,0,1
22845,14,0,3073,0,255,0,0,1,0,1
22845,2,0,1492,0,255,0,0,1,0,1
22846,48,1,3073,0,22,0,0,1,0,1
22846,36,0,1492,0,255,0,1,1,0,1
22846,2,0,1528,0,255,0,0,1,0,1
22847,25,0,1528,0,255,0,1,1,0,1
22847,14,0,3117,0,255,0,0,1,0,1
22847,2,0,1533,0,255,0,0,1,0,1
22848,48,1,3117,0,23,0,0,1,0,1
22848,36,0,1533,0,255,0,1,1,0,1
22848,2,0,1584,0,255,0,0,1,0,1
22849,42,1,1584,0,255,0,1,1,3,1
22849,14,0,3121,0,255,0,0,1,0,1
22849,2,0,1542,0,255,0,0,1,0,1
22850,48,1,3121,0,24,0,0,1,0,1
22850,26,0,1542,0,255,0,1,1,0,1
22850,2,0,1547,0,255,0,0,1,0,1
22851,36,0,1547,0,255,0,1,1,0,1
22851,14,0,3121,0,255,0,0,1,0,1
22851,2,0,1568,0,255,0,0,1,0,1
22852,48,1,3121,0,25,0,0,1,0,1
22852,22,1,1568,0,148,0,1,1,0,1
22852,2,0,1528,0,255,0,0,1,0,1
22853,25,0,1528,0,255,0,1,1,0,1
22853,14,0,3121,0,255,0,0,1,0,1
22853,2,0,1542,0,255,0,0,1,0,1
22854,48,1,3121,0,26,0,0,1,0,1
22854,49,1,3136,0,12,0,0,1,0,1
22854,25,0,1542,0,255,0,1,1,0,1
22854,2,0,1533,0,255,0,0,1,0,1
22855,36,0,1533,0,255,0,1,1,0,1
22855,1,0,288,0,232,0,0,1,0,1
22855,2,0,1584,0,255,0,0,1,0,1
22856,4,0,288,0,80,0,0,1,0,1
22856,41,1,1584,0,255,0,1,1,3,1
22856,1,0,322,0,233,0,0,1,0,1
22856,2,0,1568,0,255,0,0,1,0,1
22857,5,0,322,0,125,0,0,1,0,1
22857,22,1,1568,0,149,0,1,1,0,1
22857,2,0,1484,0,255,0,0,1,0,1
22858,25,0,1484,0,255,0,1,1,0,1
22858,1,0,344,0,234,0,0,1,0,1
22858,2,0,1492,0,255,0,0,1,0,1
22859,5,0,344,0,126,0,0,1,0,1
22859,36,0,1492,0,255,0,1,1,0,1
22859,2,0,1664,0,255,0,0,1,0,1
22860,22,1,1664,0,150,0,1,1,0,1
22860,14,0,3162,0,255,0,0,1,0,1
22861,49,1,3162,0,13,0,0,1,0,1
22861,14,0,3202,0,255,0,0,1,0,1
22861,2,0,1584,0,255,0,0,1,0,1
22862,50,1,3202,0,9,0,0,1,0,1
22862,41,1,1584,0,255,0,1,1,3,1
22862,25,0,1689,0,255,0,1,1,0,1
22863,14,0,3237,0,255,0,0,1,0,1
22863,2,0,1692,0,255,0,0,1,0,1
22864,50,1,3237,0,10,0,0,1,0,1
22864,36,0,1692,0,255,0,1,1,0,1
22864,7,0,848,0,77,0,0,1,0,1
22865,0,4,848,0,73,0,0,1,0,1
22865,14,0,3353,0,255,0,0,1,0,1
22865,2,0,1680,0,255,0,0,1,0,1
22866,52,2,3353,0,42,0,0,1,0,1
22866,41,1,1680,0,255,0,1,1,3,1
22866,13,0,708,0,73,0,0,1,0,1
22867,51,1,708,0,73,0,0,1,0,1
22867,12,0,3376,0,227,0,0,1,0,1
22868,52,1,3376,0,42,0,0,1,0,1
22868,12,0,3504,0,228,0,0,1,0,1
22868,2,0,1684,0,255,0,0,1,0,1
22869,54,0,3504,0,63,0,0,1,0,1
22869,41,1,1684,0,255,0,1,1,3,1
22869,12,0,3568,0,229,0,0,1,0,1
22869,2,0,1789,0,255,0,0,1,0,1
22870,55,0,3568,0,21,0,0,1,0,1
22870,21,1,1789,0,95,0,1,1,3,1
22870,12,0,3584,0,230,0,0,1,0,1
22870,2,0,1703,0,255,0,0,1,0,1
22871,56,0,3584,0,57,0,0,1,0,1
22871,25,0,1703,0,255,0,1,1,0,1
22871,2,0,3763,0,255,0,0,1,0,1
22872,41,1,3763,0,255,0,1,1,3,1
22872,12,0,3620,0,231,0,0,1,0,1
22872,2,0,3773,0,255,0,0,1,0,1
22873,56,0,3620,0,58,0,0,1,0,1
22873,41,1,3773,0,255,0,1,1,3,1
22873,12,0,3650,0,232,0,0,1,0,1
22873,2,0,3783,0,255,0,0,1,0,1
22874,57,0,3650,0,41,0,0,1,0,1
22874,42,1,3783,0,255,0,1,1,3,1
22874,2,0,3793,0,255,0,0,1,0,1
22875,42,1,3793,0,255,0,1,1,3,1
22875,12,0,3385,0,233,0,0,1,0,1
22875,2,0,3803,0,255,0,0,1,0,1
22876,52,1,3385,0,43,0,0,1,0,1
22876,42,1,3803,0,255,0,1,1,3,1
22876,12,0,3401,0,234,0,0,1,0,1
22876,2,0,1707,0,255,0,0,1,0,1
22877,53,1,3401,0,40,0,0,1,0,1
22877,41,1,1707,0,255,0,1,1,3,1
22877,2,0,1711,0,255,0,0,1,0,1
22878,36,0,1711,0,255,0,1,1,0,1
22878,12,0,3441,0,235,0,0,1,0,1
22878,2,0,1725,0,255,0,0,1,0,1
22879,53,1,3441,0,41,0,0,1,0,1
22879,54,0,3456,0,64,0,0,1,0,1
22879,24,2,1725,0,255,0,1,1,0,1
22879,2,0,1734,0,255,0,0,1,0,1
22880,25,0,1734,0,255,0,1,1,0,1
22880,12,0,3482,0,236,0,0,1,0,1
22880,14,0,2589,0,255,0,0,1,0,1
22881,54,0,3482,0,65,0,0,1,0,1
22881,42,2,2589,0,55,0,0,1,0,1
22881,14,0,3382,0,255,0,0,1,0,1
22881,2,0,1717,0,255,0,0,1,0,1
22882,52,2,3382,0,43,0,0,1,0,1
22882,41,1,1717,0,255,0,1,1,3,1
22882,14,0,3393,0,255,0,0,1,0,1
22882,15,0,2657,0,73,0,0,1,0,1
22883,53,2,3393,0,30,0,0,1,0,1
22883,24,1,2657,0,55,0,0,1,0,1
22883,14,0,816,0,255,0,0,1,0,1
22884,12,0,816,0,73,0,0,1,0,1
22884,2,0,1202,0,255,0,0,1,0,1
22885,25,0,1202,0,255,0,1,1,3,1
22885,14,0,822,0,255,0,0,1,0,1
22886,12,0,822,0,74,0,0,1,0,1
22886,13,0,832,0,133,0,0,1,0,1
22886,2,0,2597,0,255,0,0,1,0,1
22887,30,0,2597,0,255,0,1,1,3,1
22887,14,0,849,0,255,0,0,1,0,1
22887,2,0,2601,0,255,0,0,1,0,1
22888,13,0,849,0,134,0,0,1,0,1
22888,30,0,2601,0,255,0,1,1,3,1
22889,14,0,883,0,255,0,0,1,0,1
22890,13,0,883,0,135,0,0,1,0,1
22890,14,0,920,0,166,0,0,1,0,1
22891,2,0,2746,0,255,0,0,1,0,1
22892,31,0,2746,0,255,0,1,1,3,1
22892,14,0,896,0,255,0,0,1,0,1
22892,2,0,2746,0,255,0,0,1,0,1
22893,14,0,896,0,167,0,0,1,0,1
22893,31,0,2746,0,255,0,1,1,3,1
22894,14,0,908,0,255,0,0,1,0,1
22895,14,0,908,0,168,0,0,1,0,1
22896,14,0,924,0,255,0,0,1,0,1
22897,14,0,924,0,169,0,0,1,0,1
22898,14,0,896,0,255,0,0,1,0,1
22899,14,0,896,0,170,0,0,1,0,1
22900,14,0,896,0,255,0,0,1,0,1
22900,2,0,2746,0,255,0,0,1,0,1
22901,14,0,896,0,171,0,0,1,0,1
22901,31,0,2746,0,255,0,1,1,3,1
22901,14,0,1591,0,255,0,0,1,0,1
22901,2,0,2746,0,255,0,0,1,0,1
22902,24,0,1591,0,255,0,0,1,0,1
22902,31,0,2746,0,255,0,1,1,3,1
22902,14,0,1600,0,255,0,0,1,0,1
22902,2,0,332,0,255,0,0,1,0,1
22903,25,0,1600,0,163,0,0,1,0,1
22903,31,0,332,0,255,0,1,1,3,1
22903,2,0,337,0,255,0,0,1,0,1
22904,32,2,337,0,53,0,1,1,3,1
22904,14,0,1624,0,255,0,0,1,0,1
22904,2,0,352,0,255,0,0,1,0,1
22905,25,0,1624,0,164,0,0,1,0,1
22905,31,0,352,0,255,0,1,1,3,1
22905,2,0,1223,0,255,0,0,1,0,1
22906,25,0,1223,0,255,0,1,1,3,1
22906,14,0,941,0,255,0,0,1,0,1
22906,2,0,2368,0,255,0,0,1,0,1
22907,14,0,941,0,172,0,0,1,0,1
22907,15,0,962,0,116,0,0,1,0,1
22907,25,0,2368,0,255,0,1,1,3,1
22907,2,0,2370,0,255,0,0,1,0,1
22908,24,2,2370,0,255,0,1,1,3,1
22908,14,0,987,0,255,0,0,1,0,1
22908,2,0,2372,0,255,0,0,1,0,1
22909,15,0,987,0,117,0,0,1,0,1
22909,24,2,2372,0,255,0,1,1,3,1
22909,1,0,288,0,235,0,0,1,0,1
22909,2,0,3635,0,255,0,0,1,0,1
22910,4,0,288,0,81,0,0,1,0,1
22910,31,0,3635,0,255,0,1,1,0,1
22910,1,0,322,0,236,0,0,1,0,1
22910,2,0,2374,0,255,0,0,1,0,1
22911,5,0,322,0,127,0,0,1,0,1
22911,24,2,2374,0,255,0,1,1,3,1
22911,2,0,2376,0,255,0,0,1,0,1
22912,24,2,2376,0,255,0,1,1,3,1
22912,1,0,352,0,237,0,0,1,0,1
22912,2,0,2377,0,255,0,0,1,0,1
22913,5,0,352,0,128,0,0,1,0,1
22913,24,2,2377,0,255,0,1,1,3,1
22913,14,0,1008,0,255,0,0,1,0,1
22913,2,0,2390,0,255,0,0,1,0,1
22914,15,0,1008,0,118,0,0,1,0,1
22914,7,1,2390,0,179,0,1,1,3,1
22914,14,0,1027,0,255,0,0,1,0,1
22914,2,0,2395,0,255,0,0,1,0,1
22915,16,1,1027,0,255,0,0,1,0,1
22915,8,0,2395,0,161,0,1,1,3,1
22915,14,0,1059,0,255,0,0,1,0,1
22915,2,0,2446,0,255,0,0,1,0,1
22916,16,1,1059,0,255,0,0,1,0,1
22916,13,1,2446,0,54,0,1,1,3,1
22916,14,0,1089,0,255,0,0,1,0,1
22916,2,0,2475,0,255,0,0,1,0,1
22917,17,1,1089,0,255,0,0,1,0,1
22917,7,1,2475,0,180,0,1,1,3,1
22917,2,0,2480,0,255,0,0,1,0,1
22918,7,1,2480,0,181,0,1,1,3,1
22918,14,0,1116,0,255,0,0,1,0,1
22918,2,0,3504,0,255,0,0,1,0,1
22919,17,1,1116,0,255,0,0,1,0,1
22919,7,1,3504,0,182,0,1,1,3,1
22919,2,0,3601,0,255,0,0,1,0,1
22920,13,1,3601,0,55,0,1,1,3,1
22920,14,0,1144,0,255,0,0,1,0,1
22920,2,0,3604,0,255,0,0,1,0,1
22921,17,1,1144,0,255,0,0,1,0,1
22921,18,1,1153,0,76,0,0,1,0,1
22921,14,2,3604,0,255,0,1,1,3,1
22921,2,0,3608,0,255,0,0,1,0,1
22922,14,2,3608,0,255,0,1,1,3,1
22922,2,0,3612,0,255,0,0,1,0,1
22923,14,2,3612,0,255,0,1,1,3,1
22923,2,0,3643,0,255,0,0,1,0,1
22924,14,2,3643,0,255,0,1,1,3,1
22924,2,0,3646,0,255,0,0,1,0,1
22925,14,2,3646,0,255,0,1,1,3,1
22925,2,0,3650,0,255,0,0,1,0,1
22926,14,2,3650,0,255,0,1,1,3,1
22926,2,0,3654,0,255,0,0,1,0,1
22927,14,2,3654,0,255,0,1,1,3,1
22927,2,0,3446,0,255,0,0,1,0,1
22928,31,0,3446,0,255,0,1,1,0,1
22928,2,0,3475,0,255,0,0,1,0,1
22929,32,2,3475,0,54,0,1,1,0,1
22931,2,0,3449,0,255,0,0,1,0,1
22932,14,2,3449,0,255,0,1,1,3,1
22932,2,0,3479,0,255,0,0,1,0,1
22933,15,0,3479,0,104,0,1,1,3,1
22933,14,0,1165,0,255,0,0,1,0,1
22933,2,0,3482,0,255,0,0,1,0,1
22934,18,1,1165,0,77,0,0,1,0,1
22934,15,0,3482,0,105,0,1,1,3,1
22934,14,0,1752,0,255,0,0,1,0,1
22934,2,0,2498,0,255,0,0,1,0,1
22935,27,0,1752,0,185,0,0,1,0,1
22935,13,1,2498,0,56,0,1,1,3,1
22935,14,0,1233,0,255,0,0,1,0,1
22936,19,0,1233,0,126,0,0,1,0,1
22936,14,0,1305,0,255,0,0,1,0,1
22936,2,0,2671,0,255,0,0,1,0,1
22937,20,0,1305,0,196,0,0,1,0,1
22937,19,0,2671,0,255,0,1,1,3,1
22937,14,0,1454,0,255,0,0,1,0,1
22938,22,0,1454,0,255,0,0,1,0,1
22938,14,0,1472,0,255,0,0,1,0,1
22939,23,0,1472,0,255,0,0,1,0,1
22939,14,0,1538,0,255,0,0,1,0,1
22940,24,0,1538,0,255,0,0,1,0,1
22940,14,0,1528,0,255,0,0,1,0,1
22941,23,0,1528,0,255,0,0,1,0,1
22941,14,0,1538,0,255,0,0,1,0,1
22941,15,0,2723,0,74,0,0,1,0,1
22942,24,0,1538,0,255,0,0,1,0,1
22942,24,1,2723,0,56,0,0,1,0,1
22942,14,0,1568,0,255,0,0,1,0,1
22943,24,0,1568,0,255,0,0,1,0,1
22944,14,0,1472,0,255,0,0,1,0,1
22945,23,0,1472,0,255,0,0,1,0,1
22946,14,0,1518,0,255,0,0,1,0,1
22947,23,0,1518,0,255,0,0,1,0,1
22947,24,0,1538,0,255,0,0,1,0,1
22948,14,0,1568,0,255,0,0,1,0,1
22948,14,0,2890,0,255,0,0,1,0,1
22949,24,0,1568,0,255,0,0,1,0,1
22949,42,2,2890,0,56,0,0,1,0,1
22950,14,0,1472,0,255,0,0,1,0,1
22951,23,0,1472,0,255,0,0,1,0,1
22951,14,0,1538,0,255,0,0,1,0,1
22952,24,0,1538,0,255,0,0,1,0,1
22952,2,0,2715,0,255,0,0,1,0,1
22953,19,0,2715,0,255,0,1,1,3,1
22953,14,0,1568,0,255,0,0,1,0,1
22953,14,0,2968,0,255,0,0,1,0,1
22954,24,0,1568,0,255,0,0,1,0,1
22954,42,2,2968,0,57,0,0,1,0,1
22954,14,0,1472,0,255,0,0,1,0,1
22954,2,0,2777,0,255,0,0,1,0,1
22955,23,0,1472,0,255,0,0,1,0,1
22955,19,0,2777,0,255,0,1,1,3,1
22955,2,0,2800,0,255,0,0,1,0,1
22956,19,0,2800,0,255,0,1,1,3,1
22956,14,0,1509,0,255,0,0,1,0,1
22956,2,0,2808,0,255,0,0,1,0,1
22957,23,0,1509,0,255,0,0,1,0,1
22957,26,0,1664,0,182,0,0,1,0,1
22957,19,0,2808,0,255,0,1,1,3,1
22957,2,0,2832,0,255,0,0,1,0,1
22958,19,0,2832,0,255,0,1,1,3,1
22958,14,0,1701,0,255,0,0,1,0,1
22959,26,0,1701,0,183,0,0,1,0,1
22959,14,0,1768,0,255,0,0,1,0,1
22960,27,0,1768,0,186,0,0,1,0,1
22960,0,0,848,0,78,0,0,1,0,1
22961,13,1,848,0,74,0,0,1,0,1
22961,3,0,640,0,147,0,0,1,0,1
22962,10,0,640,0,76,0,0,1,0,1
22962,3,0,708,0,148,0,0,1,0,1
22962,2,0,2976,0,255,0,0,1,0,1
22963,11,0,708,0,74,0,0,1,0,1
22963,8,0,2976,0,162,0,1,1,3,1
22964,4,0,3758,0,84,0,0,1,0,1
22965,58,0,3758,0,74,0,0,1,0,1
22965,59,0,3778,0,82,0,0,1,0,1
22966,14,0,1794,0,255,0,0,1,0,1
22966,2,0,3110,0,255,0,0,1,0,1
22967,28,1,1794,0,76,0,0,1,0,1
22967,8,0,3110,0,163,0,1,1,3,1
22967,14,0,1703,0,255,0,0,1,0,1
22968,26,0,1703,0,184,0,0,1,0,1
22968,14,0,1728,0,255,0,0,1,0,1
22968,2,0,3110,0,255,0,0,1,0,1
22969,27,0,1728,0,187,0,0,1,0,1
22969,8,0,3110,0,164,0,1,1,3,1
22969,14,0,3404,0,255,0,0,1,0,1
22969,2,0,3110,0,255,0,0,1,0,1
22970,53,2,3404,0,31,0,0,1,0,1
22970,9,0,3110,0,255,0,1,1,3,1
22970,15,0,144,0,255,0,0,1,0,1
22971,2,0,144,0,15,0,0,1,0,1
22971,15,0,306,0,255,0,0,1,0,1
22972,4,1,306,0,15,0,0,1,0,1
22972,15,0,320,0,255,0,0,1,0,1
22972,2,0,3110,0,255,0,0,1,0,1
22972,14,0,3162,0,255,0,0,1,0,1
22973,5,1,320,0,30,0,0,1,0,1
22973,9,0,3110,0,255,0,1,1,3,1
22973,29,0,3162,0,20,0,0,1,0,1
22973,13,0,1296,0,255,0,0,1,0,1
22974,20,1,1296,0,73,0,0,1,0,1
22974,13,0,1323,0,255,0,0,1,0,1
22974,2,0,3157,0,255,0,0,1,0,1
22975,20,1,1323,0,74,0,0,1,0,1
22975,7,1,3157,0,183,0,1,1,3,1
22975,13,0,1344,0,255,0,0,1,0,1
22976,21,1,1344,0,66,0,0,1,0,1
22976,13,0,1408,0,255,0,0,1,0,1
22976,2,0,332,0,255,0,0,1,0,1
22977,22,1,1408,0,255,0,0,1,0,1
22977,9,0,332,0,255,0,1,1,3,1
22977,2,0,337,0,255,0,0,1,0,1
22978,9,0,337,0,255,0,1,1,3,1
22978,13,0,1438,0,255,0,0,1,0,1
22978,2,0,352,0,255,0,0,1,0,1
22979,22,1,1438,0,255,0,0,1,0,1
22979,9,0,352,0,255,0,1,1,3,1
22979,2,0,3172,0,255,0,0,1,0,1
22980,8,0,3172,0,165,0,1,1,3,1
22980,13,0,1435,0,255,0,0,1,0,1
22980,2,0,3202,0,255,0,0,1,0,1
22981,22,1,1435,0,255,0,0,1,0,1
22981,7,1,3202,0,184,0,1,1,3,1
22981,2,0,3215,0,255,0,0,1,0,1
22982,7,1,3215,0,185,0,1,1,3,1
22982,13,0,1435,0,255,0,0,1,0,1
22982,2,0,3224,0,255,0,0,1,0,1
22983,22,1,1435,0,255,0,0,1,0,1
22983,7,1,3224,0,186,0,1,1,3,1
22983,2,0,3232,0,255,0,0,1,0,1
22984,8,0,3232,0,166,0,1,1,3,1
22984,13,0,1435,0,255,0,0,1,0,1
22984,2,0,3245,0,255,0,0,1,0,1
22985,22,1,1435,0,255,0,0,1,0,1
22985,8,0,3245,0,167,0,1,1,3,1
22985,2,0,3356,0,255,0,0,1,0,1
22986,19,0,3356,0,255,0,1,1,3,1
22986,13,0,1435,0,255,0,0,1,0,1
22986,2,0,3377,0,255,0,0,1,0,1
22987,22,1,1435,0,255,0,0,1,0,1
22987,7,1,3377,0,187,0,1,1,3,1
22987,2,0,3504,0,255,0,0,1,0,1
22988,7,1,3504,0,188,0,1,1,3,1
22988,13,0,1435,0,255,0,0,1,0,1
22988,2,0,3601,0,255,0,0,1,0,1
22989,22,1,1435,0,255,0,0,1,0,1
22989,19,0,3601,0,255,0,1,1,3,1
22989,2,0,3604,0,255,0,0,1,0,1
22990,19,0,3604,0,255,0,1,1,3,1
22990,13,0,1411,0,255,0,0,1,0,1
22990,2,0,3608,0,255,0,0,1,0,1
22991,22,1,1411,0,255,0,0,1,0,1
22991,19,0,3608,0,255,0,1,1,3,1
22991,2,0,3612,0,255,0,0,1,0,1
22992,19,0,3612,0,255,0,1,1,3,1
22992,13,0,1435,0,255,0,0,1,0,1
22992,2,0,3635,0,255,0,0,1,0,1
22993,22,1,1435,0,255,0,0,1,0,1
22993,9,0,3635,0,255,0,1,1,0,1
22993,2,0,3475,0,255,0,0,1,0,1
22994,9,0,3475,0,255,0,1,1,0,1
22998,13,0,1451,0,255,0,0,1,0,1
22998,2,0,3643,0,255,0,0,1,0,1
22999,22,1,1451,0,255,0,0,1,0,1
22999,19,0,3643,0,255,0,1,1,3,1
22999,2,0,3646,0,255,0,0,1,0,1
23000,19,0,3646,0,255,0,1,1,3,1
23000,13,0,1435,0,255,0,0,1,0,1
23000,2,0,3650,0,255,0,0,1,0,1
23001,22,1,1435,0,255,0,0,1,0,1
23001,19,0,3650,0,255,0,1,1,3,1
23001,2,0,3654,0,255,0,0,1,0,1
23002,20,0,3654,0,255,0,1,1,3,1
23002,13,0,1435,0,255,0,0,1,0,1
23002,2,0,3449,0,255,0,0,1,0,1
23003,22,1,1435,0,255,0,0,1,0,1
23003,20,0,3449,0,255,0,1,1,3,1
23003,13,0,1472,0,255,0,0,1,0,1
23003,2,0,3479,0,255,0,0,1,0,1
23004,23,1,1472,0,116,0,0,1,0,1
23004,20,0,3479,0,255,0,1,1,3,1
23004,2,0,3482,0,255,0,0,1,0,1
23005,20,0,3482,0,255,0,1,1,3,1
23005,13,0,1497,0,255,0,0,1,0,1
23005,2,0,3399,0,255,0,0,1,0,1
23006,23,1,1497,0,117,0,0,1,0,1
23006,7,1,3399,0,189,0,1,1,3,1
23006,2,0,816,0,255,0,0,1,0,1
23007,7,1,816,0,190,0,1,1,3,1
23007,13,0,1550,0,255,0,0,1,0,1
23007,2,0,820,0,255,0,0,1,0,1
23008,24,1,1550,0,255,0,0,1,0,1
23008,7,1,820,0,191,0,1,1,3,1
23008,2,0,822,0,255,0,0,1,0,1
23009,7,1,822,0,192,0,1,1,3,1
23009,2,0,827,0,255,0,0,1,0,1
23010,6,2,827,0,121,0,1,1,3,1
23010,2,0,832,0,255,0,0,1,0,1
23011,6,2,832,0,122,0,1,1,3,1
23011,2,0,837,0,255,0,0,1,0,1
23012,6,2,837,0,123,0,1,1,3,1
23012,2,0,845,0,255,0,0,1,0,1
23013,30,0,845,0,255,0,1,1,0,1
23013,2,0,871,0,255,0,0,1,0,1
23014,32,2,871,0,55,0,1,1,0,1
